Raw_Text,1_Matched_Keywords,2_Category_Scores,3_Max_Score,4_Predicted_Category
ไวไฟเข้าไม่ได้ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,"['ไวไฟเข้าไม่ได้', 'ไวไฟ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 18, 'บริการและสวัสดิการนิสิต': 0}",18,ระบบเครือข่ายและเทคโนโลยี
รปภ. ช่วยดูตรงหลังมอ หน่อยครับ รถติดหนักมาก,"['รถติด', 'รปภ.', 'รปภ']","{'การเดินทาง / รถเมล์มพ.': 5, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 7, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",7,ความปลอดภัยและจราจร
อาจารย์ครับ ขอสอบชดเชยต้องทำไง รบกวนให้คำแนะนำที,"['ขอสอบชดเชย', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 17, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",17,การเรียนการสอนและหลักสูตร
รปภ. ช่วยดูตรงทางแยก หน่อยครับ รถติดหนักมาก,"['รถติด', 'รปภ.', 'รปภ']","{'การเดินทาง / รถเมล์มพ.': 5, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 7, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",7,ความปลอดภัยและจราจร
แจ้งเรื่องไฟดับครับ ตรงห้องบรรยาย ช่วยมาดูหน่อย,['ไฟดับ'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 5, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",5,สิ่งอำนวยความสะดวกและอาคารสถานที่
รปภ. ช่วยดูตรงลานจอดรถ หน่อยครับ มีรถชนกัน,"['รถชน', 'รปภ.', 'รปภ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 11, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,ความปลอดภัยและจราจร
ลงทะเบียนไม่ได้ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,['ลงทะเบียนไม่ได้'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 15, 'บริการและสวัสดิการนิสิต': 0}",15,ระบบเครือข่ายและเทคโนโลยี
แจ้งทำความสะอาดตรงทางเดิน มีหมาจรจัดมาคุ้ยขยะ ครับ,"['หมาจรจัด', 'ทำความสะอาด']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 19, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",19,สุขอนามัยและความสะอาด
ลืมรหัสผ่านเข้าระบบ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,"['ลืมรหัสผ่าน', 'ระบบ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 15, 'บริการและสวัสดิการนิสิต': 0}",15,ระบบเครือข่ายและเทคโนโลยี
อาจารย์ครับ เกรดยังไม่ออกครับ รบกวนให้คำแนะนำที,"['เกรด', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
แจ้งทำความสะอาดตรงโรงอาหาร กิ่งไม้หักขวางทาง ครับ,"['กิ่งไม้หัก', 'ทำความสะอาด', 'โรงอาหาร', 'อาหาร']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 21, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 13, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",21,สุขอนามัยและความสะอาด
แจ้งทำความสะอาดตรงสวนหน้าตึก กิ่งไม้หักขวางทาง ครับ,"['กิ่งไม้หัก', 'ทำความสะอาด']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 21, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",21,สุขอนามัยและความสะอาด
ไวไฟเข้าไม่ได้ ตอนนี้อยู่ห้องสมุด ทำงานไม่ได้เลย,"['ไวไฟเข้าไม่ได้', 'ไวไฟ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 18, 'บริการและสวัสดิการนิสิต': 0}",18,ระบบเครือข่ายและเทคโนโลยี
สอบถามหน่อยครับ รถเมล์สาย 1 หมดกี่โมง,"['รถเมล์', 'รถเมล์สาย', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 15, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 15}",15,การเดินทาง / รถเมล์มพ.
ลืมรหัสผ่านเข้าระบบ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,"['ลืมรหัสผ่าน', 'ระบบ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 15, 'บริการและสวัสดิการนิสิต': 0}",15,ระบบเครือข่ายและเทคโนโลยี
ไวไฟเข้าไม่ได้ ตอนนี้อยู่หอพักใน ทำงานไม่ได้เลย,"['ไวไฟเข้าไม่ได้', 'ไวไฟ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 18, 'บริการและสวัสดิการนิสิต': 0}",18,ระบบเครือข่ายและเทคโนโลยี
แจ้งเรื่องหลังคารั่วหนักมาก ตรงห้อง 1204 ช่วยมาดูหน่อย,['หลังคารั่ว'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 10, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",10,สิ่งอำนวยความสะดวกและอาคารสถานที่
สอบถามหน่อยครับ รถเมล์สาย 1 หมดกี่โมง,"['รถเมล์', 'รถเมล์สาย', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 15, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 15}",15,การเดินทาง / รถเมล์มพ.
แจ้งเรื่องไฟดับครับ ตรงตึกวิทย์ ช่วยมาดูหน่อย,['ไฟดับ'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 5, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",5,สิ่งอำนวยความสะดวกและอาคารสถานที่
อาจารย์ครับ ขอสอบชดเชยต้องทำไง รบกวนให้คำแนะนำที,"['ขอสอบชดเชย', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 17, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",17,การเรียนการสอนและหลักสูตร
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,"['กิจกรรม', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 22}",22,บริการและสวัสดิการนิสิต
แจ้งเรื่องไฟดับครับ ตรงตึกวิทย์ ช่วยมาดูหน่อย,['ไฟดับ'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 5, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",5,สิ่งอำนวยความสะดวกและอาคารสถานที่
แจ้งเรื่องหลังคารั่วหนักมาก ตรงตึก ICT ช่วยมาดูหน่อย,['หลังคารั่ว'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 10, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",10,สิ่งอำนวยความสะดวกและอาคารสถานที่
ลงทะเบียนไม่ได้ ตอนนี้อยู่หน้ามอ ทำงานไม่ได้เลย,['ลงทะเบียนไม่ได้'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 15, 'บริการและสวัสดิการนิสิต': 0}",15,ระบบเครือข่ายและเทคโนโลยี
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,"['กิจกรรม', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 22}",22,บริการและสวัสดิการนิสิต
อาจารย์ครับ เกรดยังไม่ออกครับ รบกวนให้คำแนะนำที,"['เกรด', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
สอบถามหน่อยครับ สอบถามเรื่องทุนการศึกษา,"['ทุนการศึกษา', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 26}",26,บริการและสวัสดิการนิสิต
ไวไฟเข้าไม่ได้ ตอนนี้อยู่ตึกคณะ ทำงานไม่ได้เลย,"['ไวไฟเข้าไม่ได้', 'ไวไฟ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 18, 'บริการและสวัสดิการนิสิต': 0}",18,ระบบเครือข่ายและเทคโนโลยี
อาจารย์ครับ อยากติดต่ออาจารย์เรื่องดรอปเรียน รบกวนให้คำแนะนำที,"['ดรอปเรียน', 'ติดต่ออาจารย์', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 29, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",29,การเรียนการสอนและหลักสูตร
อาจารย์ครับ เกรดยังไม่ออกครับ รบกวนให้คำแนะนำที,"['เกรด', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,"['กิจกรรม', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 22}",22,บริการและสวัสดิการนิสิต
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,"['กิจกรรม', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 22}",22,บริการและสวัสดิการนิสิต
อาจารย์ครับ ตารางเรียนไม่ขึ้นระบบ รบกวนให้คำแนะนำที,"['ตารางเรียน', 'อาจารย์', 'ระบบ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 17, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 4, 'บริการและสวัสดิการนิสิต': 0}",17,การเรียนการสอนและหลักสูตร
แจ้งเรื่องลิฟต์ค้าง ตรงตึก ICT ช่วยมาดูหน่อย,"['ลิฟต์ค้าง', 'ลิฟต์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 14, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",14,สิ่งอำนวยความสะดวกและอาคารสถานที่
รปภ. ช่วยดูตรงหน้ามอ หน่อยครับ คนจอดรถขวางทาง,"['รปภ.', 'จอดรถขวาง', 'รปภ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 16, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",16,ความปลอดภัยและจราจร
อาจารย์ครับ เกรดยังไม่ออกครับ รบกวนให้คำแนะนำที,"['เกรด', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
รปภ. ช่วยดูตรงหน้ามอ หน่อยครับ มีรถชนกัน,"['รถชน', 'รปภ.', 'รปภ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 11, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,ความปลอดภัยและจราจร
อาจารย์ครับ อยากติดต่ออาจารย์เรื่องดรอปเรียน รบกวนให้คำแนะนำที,"['ดรอปเรียน', 'ติดต่ออาจารย์', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 29, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",29,การเรียนการสอนและหลักสูตร
สอบถามหน่อยครับ อยากทราบกำหนดการกิจกรรมรับน้อง,"['กิจกรรม', 'สอบถามหน่อยครับ']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 22}",22,บริการและสวัสดิการนิสิต
อาจารย์ครับ ลงทะเบียนวิชานี้ไม่ได้ รบกวนให้คำแนะนำที,"['วิชา', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
แจ้งทำความสะอาดตรงทางเดิน มีหมาจรจัดมาคุ้ยขยะ ครับ,"['หมาจรจัด', 'ทำความสะอาด']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 19, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",19,สุขอนามัยและความสะอาด
แจ้งเรื่องแอร์ไม่เย็นเลย ตรงห้องบรรยาย ช่วยมาดูหน่อย,"['แอร์ไม่เย็น', 'แอร์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 15, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",15,สิ่งอำนวยความสะดวกและอาคารสถานที่
รปภ. ช่วยดูตรงลานจอดรถ หน่อยครับ หมวกกันน็อคหาย,"['รปภ.', 'รปภ', 'หมวกกันน็อคหาย']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 7, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 14}",14,บริการและสวัสดิการนิสิต
แจ้งเรื่องไฟดับครับ ตรงตึกวิทย์ ช่วยมาดูหน่อย,['ไฟดับ'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 5, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",5,สิ่งอำนวยความสะดวกและอาคารสถานที่
แจ้งเรื่องน้ำไม่ไหล ตรงห้องน้ำตึกสงวน ช่วยมาดูหน่อย,['น้ำไม่ไหล'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 9, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",9,สิ่งอำนวยความสะดวกและอาคารสถานที่
แจ้งเรื่องประตูพัง ตรงห้อง 1204 ช่วยมาดูหน่อย,"['พัง', 'ประตูพัง']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 11, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,สิ่งอำนวยความสะดวกและอาคารสถานที่
แจ้งเรื่องหลังคารั่วหนักมาก ตรงอาคารเรียนรวม ช่วยมาดูหน่อย,['หลังคารั่ว'],"{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 10, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 0, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",10,สิ่งอำนวยความสะดวกและอาคารสถานที่
อาจารย์ครับ ลงทะเบียนวิชานี้ไม่ได้ รบกวนให้คำแนะนำที,"['วิชา', 'อาจารย์']","{'การเดินทาง / รถเมล์มพ.': 0, 'สิ่งอำนวยความสะดวกและอาคารสถานที่': 0, 'สุขอนามัยและความสะอาด': 0, 'การเรียนการสอนและหลักสูตร': 11, 'โรงอาหาร / ร้านค้าบริการ': 0, 'ความปลอดภัยและจราจร': 0, 'ระบบเครือข่ายและเทคโนโลยี': 0, 'บริการและสวัสดิการนิสิต': 0}",11,การเรียนการสอนและหลักสูตร
